url,local_chef,premium,latitude,longitude,menu_provider,name,has_delivery,review_0,review_1,review_count,rating,award_type,parent_geo,cuisines,establishment_types,neighborhoods,servicios_extra,estacionamiento,wifi,ambiente,juegos,familias,celiacos,veganos,horario_atencion,alcohol,resenas,rango_precio,reuniones_laborales,musica,accesible_silla_ruedas,WR
/Restaurant_Review-g312741-d25228392-Reviews-Dandy_Villa_Devoto-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59952,-58.51367,False,Dandy Villa Devoto,,Terrible lounge staff at Dandy de Devoto,Good,9,2.0,,Buenos Aires,"['Steakhouse', 'Wine Bar', 'Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,13,Bajo,Sí,Sí,Sí,2.367356591887228
/Restaurant_Review-g312746-d17604294-Reviews-Lo_de_Pietro-Chascomus_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.64935,-58.4652,False,Lo de Pietro,,Avoid eating at Lo de Pietro.,No pierdas el tiempo,6,2.0,,Chascomus,"['Steakhouse', 'Argentinean', 'South American']",['Restaurants'],['Flores'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,Sí,No,2.4675447533110173
/Restaurant_Review-g312741-d10683057-Reviews-Havanna_Aeroparque-Buenos_Aires_Capital_Federal_District.html,False,False,-34.555504,-58.414143,False,Havanna Aeroparque,,Ok,Nice views,73,3.0,,Buenos Aires,"['Cafe', 'Fast Food']",['Coffee & Tea'],['Palermo'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,109,Bajo,No,Sí,Sí,3.001833234441297
/Restaurant_Review-g312741-d15018109-Reviews-Madagascar_Resto_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58857,-58.43001,False,Madagascar Resto Bar,,Palermo is a very pretty and very European barrio. Nice bars and a craft market...,Pizza not recommendable,60,2.5,,Buenos Aires,"['Bar', 'Pizza', 'Pub', 'Wine Bar', 'Argentinean', 'South American']","['Bars & Pubs', 'Restaurants']","['Palermo', 'Palermo Soho']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,90,Bajo,No,Sí,No,2.5406614197910953
/Restaurant_Review-g1119990-d4610726-Reviews-Aberdeen_Angus-Martinez_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.508633,-58.521854,False,Aberdeen Angus,,Expensive and tasteless. Eat in the general food court,Cayendo ,85,2.5,,Martinez,"['Steakhouse', 'Barbecue', 'Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,127,Bajo,No,Sí,Sí,2.5293665809602355
/Restaurant_Review-g312741-d23473882-Reviews-Atis_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.619946,-58.374165,False,Atis Bar,,When history and beauty are also on the menu!,"Amazing sitting, terrible food",181,2.5,,Buenos Aires,"['Bar', 'Argentinean']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,271,Bajo,No,Sí,Sí,2.5142096359485007
/Restaurant_Review-g312741-d20690352-Reviews-Cosecha-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61959,-58.37155,False,Cosecha,,We sat outside in their orange table and chairs on a beautiful day and enjoyed...,Cheap and bad,4,2.5,,Buenos Aires,"['Cafe', 'Argentinean', 'South American']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí,2.7936658096023548
/Restaurant_Review-g312741-d12786601-Reviews-La_Tranquera-Buenos_Aires_Capital_Federal_District.html,False,False,-34.53857,-58.507168,False,La Tranquera,,PESIMO. HORRIBLE. NO ASISTAN !!,Deja mucho que desear,3,1.5,,Buenos Aires,['Grill'],['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí,2.455374035802649
/Restaurant_Review-g312741-d16871927-Reviews-Tacc_Out-Buenos_Aires_Capital_Federal_District.html,False,False,-34.878326,-58.39243,False,Tacc Out,,Seguro no vuelvo,DESIDIA TOTAL,4,2.0,,Buenos Aires,"['Steakhouse', 'Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,No,Sí,2.5714435873801325
/Restaurant_Review-g312741-d11896312-Reviews-El_Nuevo_Arbolito-Buenos_Aires_Capital_Federal_District.html,False,False,-34.63697,-58.49322,False,El Nuevo Arbolito,,Platos ricos pero carísimo,Bodegon comes bien,11,2.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Vélez Sarsfield'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,16,Bajo,Sí,Sí,Sí,2.6651870179013244
/Restaurant_Review-g312741-d20157060-Reviews-Le_Pain_Quotidien_Aeroparque_Airport-Buenos_Aires_Capital_Federal_District.html,False,False,-34.55714,-58.41298,False,Le Pain Quotidien,,Quick bite at Aeroparque airport,"Terrible, a never-come-back show",13,2.5,,Buenos Aires,"['Cafe', 'International']",['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,No,No,2.6468329048011774
/Restaurant_Review-g312741-d7332035-Reviews-Nucha-Buenos_Aires_Capital_Federal_District.html,False,False,-34.59916,-58.37506,False,Nucha,True,Delicious cakes!!!,Recomendable pero algo $$,47,2.5,,Buenos Aires,"['Cafe', 'Argentinean', 'South American']",['Coffee & Tea'],"['San Nicolás', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,70,Bajo,Sí,Sí,Sí,2.550826774738869
/Restaurant_Review-g312741-d24147806-Reviews-Tostado_Cafe_Club_Casino-Buenos_Aires_Capital_Federal_District.html,False,False,-34.622498,-58.360615,False,Tostado Cafe Club Casino,,Lentísimo y mal atendido.,UNA PORQUERIA Y CARISIMO,4,2.0,,Buenos Aires,"['Cafe', 'Fast Food', 'Healthy', 'Argentinean', 'South American']",['Coffee & Tea'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,Sí,Sí,2.5714435873801325
/Restaurant_Review-g312741-d7647370-Reviews-Sabor_Gourmet-Buenos_Aires_Capital_Federal_District.html,False,False,-34.56792,-58.43783,False,Sabor Gourmet,,Calidad mejorable,"""A mejorar..""",24,2.5,,Buenos Aires,[],['Restaurants'],"['Palermo', 'Las Canitas']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,36,Bajo,Sí,No,Sí,2.5911376650490068
/Restaurant_Review-g312741-d19933404-Reviews-Narda_Comedor_Diario-Buenos_Aires_Capital_Federal_District.html,False,False,-34.560005,-58.414154,False,Narda Comedor Diario,,"Excellent food, great service. We had a great time and the milanesa sandwich...",an experience not to recommend,23,2.5,,Buenos Aires,[],['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,34,Bajo,Sí,Sí,Sí,2.5943925816578997
/Restaurant_Review-g312741-d15816925-Reviews-Los_Palitos-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58035,-58.47192,False,Los Palitos,,Thieves,Para ir a comer cuando salís tarde de una reunion,4,2.0,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Villa Ortúzar'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,No,Sí,2.5714435873801325
/Restaurant_Review-g312741-d15673719-Reviews-La_Panera_Rosa_Puerto_Madero-Buenos_Aires_Capital_Federal_District.html,False,False,-34.613117,-58.363453,False,La Panera Rosa- Puerto Madero,,Sit outside if possible to enjoy the city vibe with Tango dancers across the...,Awful Service,75,2.5,,Buenos Aires,"['Cafe', 'Deli', 'Argentinean']",['Restaurants'],['Recoleta'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,112,Bajo,No,No,Sí,2.533037403580265
/Restaurant_Review-g2199826-d17503510-Reviews-Omi_Lanus-Lanus_Capital_Federal_District.html,False,False,-34.701378,-58.39393,False,Omi Lanús,,Right of admission to the bartender,They steal the clothes you leave stored.,18,2.5,,Lanus,"['Bar', 'Pub', 'Argentinean', 'South American']","['Bars & Pubs', 'Restaurants']",[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,27,Bajo,No,Sí,Sí,2.614912708105269
/Restaurant_Review-g312741-d17577215-Reviews-Chantal_Cafe_des_Delices-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61951,-58.37207,False,Chantal - Cafe des Delices,,"It’s hard work to be this bad, but they manage it",I would not go back,17,2.5,,Buenos Aires,"['Cafe', 'South American']","['Coffee & Tea', 'Dessert']","['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,25,Bajo,No,No,No,2.620136013019145
/Restaurant_Review-g312741-d13949980-Reviews-Deli_s_Tea_House-Buenos_Aires_Capital_Federal_District.html,False,False,,,False,Deli's Tea House,,Pésimo Todo,homofobia,5,2.0,,Buenos Aires,[],['Restaurants'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,Sí,2.514299228642119
/Restaurant_Review-g312741-d20729023-Reviews-La_Panera_Rosa-Buenos_Aires_Capital_Federal_District.html,False,False,-34.625095,-58.440735,False,La Panera Rosa,,Cold slow food give it a pass,"Incredible place. We went with my boyfriend. The decoration is very nice, they serve you very kindly. I loved. I will definitely come back",33,2.5,,Buenos Aires,"['Latin', 'Bar', 'Cafe', 'Spanish', 'Contemporary', 'Argentinean', 'South American']",['Restaurants'],['Caballito'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,49,Bajo,Sí,No,Sí,2.5695524285900313
/Restaurant_Review-g312741-d14015563-Reviews-Almacen_De_Pizzas-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57943,-58.41179,False,Almacen De Pizzas,,Horrible,Pizza to forget,15,2.5,,Buenos Aires,['Pizza'],['Restaurants'],['Palermo'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,Sí,Sí,2.6321496143210594
/Restaurant_Review-g312741-d2550142-Reviews-Cafe_Bellini-Buenos_Aires_Capital_Federal_District.html,False,False,-34.55651,-58.41346,False,Cafe Bellini,,Lousy service!,Average everything,25,2.5,,Buenos Aires,"['French', 'Cafe', 'Argentinean', 'South American']",['Restaurants'],['Palermo'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,37,Bajo,No,Sí,Sí,2.5880997428807064
/Restaurant_Review-g312741-d17160987-Reviews-Tea_Connection-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57742,-58.4837,False,Tea Connection,True,Mala relación precio calidad,LOS PRECIOS ME PARECIERON ELEVADOS,10,2.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Villa Urquiza'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,No,Sí,2.6761994857614124
/Restaurant_Review-g312741-d24528462-Reviews-Narda_Lokanta-Buenos_Aires_Capital_Federal_District.html,False,False,-34.566025,-58.435215,False,Narda Lokanta,,Carisimo y malo,mala atencion,13,2.5,,Buenos Aires,"['Cafe', 'Argentinean']",['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí,2.6468329048011774
/Restaurant_Review-g312741-d12871344-Reviews-Nikki_s_Tacos-Buenos_Aires_Capital_Federal_District.html,False,False,-34.625362,-58.430176,False,Nikki's Tacos,,Pedido a domicilio,Rico con cosas quw mejorar,18,2.5,,Buenos Aires,['Mexican'],['Restaurants'],['Caballito'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,27,Bajo,Sí,Sí,No,2.614912708105269
/Restaurant_Review-g312741-d20200030-Reviews-La_Nueva_Generacion_Carlitos-Buenos_Aires_Capital_Federal_District.html,False,False,,,False,La Nueva Generacion Carlitos,,Una vergüenza absoluta.,No no y no. No vayan ,2,1.0,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,3,Bajo,No,Sí,Sí,2.4489988980601702
/Restaurant_Review-g312741-d23584406-Reviews-Dandy_Saavedra_Ii-Buenos_Aires_Capital_Federal_District.html,False,False,-34.56443,-58.50362,False,Dandy Saavedra Ii,,Awful,Sewer smell,7,2.5,,Buenos Aires,"['Italian', 'Bar', 'Cafe', 'Contemporary', 'Pub', 'Argentinean', 'South American']",['Restaurants'],['Saavedra'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,10,Bajo,Sí,Sí,Sí,2.720249357201766
/Restaurant_Review-g312741-d13838158-Reviews-Mostaza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61856,-58.43724,False,Mostaza,,Muy mala atención y el café recalentado..,Buena hambuegueseria,8,2.5,,Buenos Aires,['Fast Food'],['Restaurants'],['Caballito'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,12,Bajo,No,Sí,No,2.7033070989554764
/Restaurant_Review-g312741-d15781384-Reviews-La_Dolfina_Polo_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57801,-58.4027,False,La Dolfina Polo Bar,,Good place,Trendy restaurant bar in La Dolfina Polo Store,15,2.5,,Buenos Aires,[],['Restaurants'],['Palermo'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,22,Bajo,Sí,Sí,Sí,2.6321496143210594
/Restaurant_Review-g312741-d13543026-Reviews-Campo_Porteno_8-Buenos_Aires_Capital_Federal_District.html,False,False,-34.588917,-58.39258,False,Campo Porteno 8,,We ate indoors and appreciated the peaceful ambiance but could have enjoyed the...,Warning overpriced and quality below any standard,62,2.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],['Recoleta'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,93,Bajo,Sí,Sí,Sí,2.5394476460659883
/Restaurant_Review-g312741-d12644395-Reviews-Taco_Box-Buenos_Aires_Capital_Federal_District.html,False,False,-34.566216,-58.46126,False,Taco Box,,Cash Only,Decepción y caro,30,2.5,,Buenos Aires,"['Mexican', 'Fast Food', 'Mediterranean']",['Restaurants'],['Belgrano'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,45,Bajo,No,No,No,2.5755140653263195
/Restaurant_Review-g312741-d8041588-Reviews-Va_Pizza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58663,-58.41431,False,Va Pizza,,Terrible experience dont go,The best pizza in Buenos Aires ,42,3.0,,Buenos Aires,['Pizza'],['Restaurants'],['Palermo'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,63,Bajo,No,Sí,Sí,3.0030423890727915
/Restaurant_Review-g312741-d8799658-Reviews-Aconcagua-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61859,-58.37305,False,Aconcagua,,"Try the pasta, it's great. Nice place to grab lunch a couple blocks off the...",Argentinian Diner,28,2.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,42,Bajo,No,Sí,Sí,2.5800906753460966
/Restaurant_Review-g312741-d20252306-Reviews-Outback_Steakhouse_Aeropuerto_de_Ezeiza-Buenos_Aires_Capital_Federal_District.html,False,True,-34.77846,-58.52467,True,Outback Steakhouse Aeropuerto de Ezeiza,,Overall average,Only if you have to,57,2.5,,Buenos Aires,['Grill'],['Restaurants'],[],"Eventos privados, Catering",Sí,Gratis,Acogedor,No,No,No,No,12:00 - 22:00,No,85,Alto,No,Sí,Sí,2.542628907845503
/Restaurant_Review-g1119990-d15234757-Reviews-Estacion_de_Pizzas-Martinez_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.48825,-58.497417,False,Estacion de Pizzas,,Malísimo y caro,Estación de Pizzas de Vicente Lopez,5,1.5,,Martinez,[],['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,No,Sí,2.264299228642119
/Restaurant_Review-g312741-d17637655-Reviews-Gran_Galpon-Buenos_Aires_Capital_Federal_District.html,False,False,-34.868237,-58.04407,False,Gran Galpon,,No recomendaria nunca,"La comida es aceptable, pero",9,2.0,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,13,Bajo,No,Sí,Sí,2.367356591887228
/Restaurant_Review-g3720777-d10663546-Reviews-Lo_De_Willy-Ramos_Mejia_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.637646,-58.560947,False,Lo De Willy,,Terrible,THE WORST GRILL IN THE WEST!,4,2.0,,Ramos Mejia,"['Steakhouse', 'Barbecue']",['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,6,Bajo,Sí,Sí,Sí,2.5714435873801325
/Restaurant_Review-g312741-d11443592-Reviews-Mc_Donald_s-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61904,-58.43789,False,Mc Donald's,True,Burgers to Go,Nornmal,13,2.5,,Buenos Aires,[],['Restaurants'],['Caballito'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,19,Bajo,No,Sí,Sí,2.6468329048011774
/Restaurant_Review-g312741-d20300910-Reviews-Maldini-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5809,-58.42848,False,Maldini,,Terrible attention,The cold inedible corn,11,2.5,,Buenos Aires,"['Bar', 'Pub', 'Street Food']",['Restaurants'],['Palermo'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,16,Bajo,No,Sí,Sí,2.6651870179013244
/Restaurant_Review-g1119990-d17803942-Reviews-Edison_Resto_Bar-Martinez_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.504948,-58.52553,False,Edison Resto Bar,,SCAMMERS,Cucarachas en la comida,2,1.0,,Martinez,[],['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,3,Bajo,Sí,No,No,2.4489988980601702
/Restaurant_Review-g312741-d12370988-Reviews-Kentucky_Pizzeria-Buenos_Aires_Capital_Federal_District.html,False,False,-34.616116,-58.431858,False,Kentucky Pizzerìa,,I Just don't get it.,Is it a requirement to serve poorly to work at this branch?,10,2.5,,Buenos Aires,"['Italian', 'Pizza', 'Argentinean', 'South American']",['Restaurants'],['Caballito'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,Sí,No,2.6761994857614124
/Restaurant_Review-g312741-d13897849-Reviews-Burza_Compania_Cervecera-Buenos_Aires_Capital_Federal_District.html,False,False,-34.499046,-58.640278,False,Burza Compañia Cervecera,,UN ASCO,Perdieron todo lo que los hacía únicos ,4,1.5,,Buenos Aires,[],['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí,2.34922136515791
/Restaurant_Review-g312741-d7247587-Reviews-La_Picola_Italia-Buenos_Aires_Capital_Federal_District.html,False,False,-34.6393,-58.36387,False,La Picola Italia,,Very very expensive pizza,Not enough swear words,28,2.5,,Buenos Aires,['Italian'],['Restaurants'],['La Boca'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,42,Bajo,No,Sí,Sí,2.5800906753460966
/Restaurant_Review-g312741-d15018760-Reviews-Accademia_della_Pizza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.613033,-58.441673,False,Accademia della Pizza,True,massive sandwich,Best pizza ever,52,2.5,,Buenos Aires,"['Pizza', 'Argentinean']",['Restaurants'],['Caballito'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,78,Bajo,No,Sí,Sí,2.5463682857266874
/Restaurant_Review-g312741-d17802501-Reviews-Alma_Cafe-Buenos_Aires_Capital_Federal_District.html,False,False,-34.55653,-58.41292,False,Alma Café,,Esperando la continuidad,Nunca más,6,2.0,,Buenos Aires,[],['Restaurants'],['Palermo'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,9,Bajo,Sí,No,Sí,2.4675447533110173
/Restaurant_Review-g312741-d19993526-Reviews-Naturally_Fresh_Fast_Food-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58185,-58.4065,False,Naturally Fresh Fast Food,True,"Mandan lo que tienen, no lo que pido. ",Irresponsables,2,1.0,,Buenos Aires,['Healthy'],['Restaurants'],['Palermo'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,3,Bajo,No,Sí,Sí,2.4489988980601702
/Restaurant_Review-g312741-d17366966-Reviews-Fabric_Sushi-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57946,-58.41528,False,Fabric Sushi,,Sushi razonable pero amarretean,Pesimo servicio,5,2.0,,Buenos Aires,[],['Restaurants'],['Palermo'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,7,Bajo,No,Sí,No,2.514299228642119
/Restaurant_Review-g312741-d16851520-Reviews-Green_Company-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61856,-58.43724,False,Green & Company,True,BAD,Awful,3,1.5,,Buenos Aires,"['Fast Food', 'Argentinean', 'South American']",['Restaurants'],['Caballito'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,4,Bajo,Sí,Sí,Sí,2.455374035802649
/Restaurant_Review-g1438379-d23255042-Reviews-Biblos_olivos-Vicente_Lopez_Capital_Federal_District.html,False,False,-34.50747,-58.48703,False,Biblos (olivos),True,bad and slow,We waited too long until the waitress came over. co,20,2.5,,Vicente Lopez,['Argentinean'],['Restaurants'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,30,Bajo,No,Sí,Sí,2.605719691456848
/Restaurant_Review-g312741-d17161097-Reviews-Kuro_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.63279,-58.65466,False,Kuro Bar,,Lo peor de Palermo. Don’t go!,Good and rich but a 3/5,4,1.5,,Buenos Aires,[],['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,6,Bajo,Sí,Sí,Sí,2.34922136515791
/Restaurant_Review-g312741-d13321720-Reviews-Fabric_Sushi_Villa_Urquiza-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57316,-58.47996,False,Fabric Sushi - Villa Urquiza,,Good food; very bad experience...,Piezas de sushi cada vez mas transparentes!!!!!,15,2.0,,Buenos Aires,"['Japanese', 'Fast Food', 'Sushi', 'Asian']",['Restaurants'],['Villa Urquiza'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,22,Bajo,No,Sí,No,2.2571496143210594
/Restaurant_Review-g312741-d17408734-Reviews-Antwerpen_Espacio-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58992,-58.43214,False,Antwerpen Espacio,,Buena atencion pero malos tragos,Sencillamente malo,16,2.0,,Buenos Aires,"['Bar', 'Pub']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,24,Bajo,Sí,No,Sí,2.2449043945914853
/Restaurant_Review-g312741-d4507984-Reviews-Sushi_Pop-Buenos_Aires_Capital_Federal_District.html,False,False,-34.580914,-58.432495,False,Sushi-Pop,,Our group of 6 enjoyed a great sushi filled dinner here. As we eat sushi often...,"Nice food, but service lacking",267,3.0,,Buenos Aires,"['Japanese', 'Sushi', 'Asian']",['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,400,Bajo,No,Sí,Sí,3.000525706935372
/Restaurant_Review-g2008841-d19905835-Reviews-Valence-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.66428,-58.36631,False,Valence,True,Una cacona,MUY MAL SERVICIO,6,2.0,,Avellaneda,[],['Restaurants'],[],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,9,Bajo,No,Sí,Sí,2.4675447533110173
/Restaurant_Review-g312741-d12145873-Reviews-Los_Portugueses-Buenos_Aires_Capital_Federal_District.html,False,False,-34.71791,-58.51802,False,Los Portugueses,,Lousy,Racistas,23,2.5,,Buenos Aires,['South American'],['Restaurants'],[],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,34,Bajo,No,Sí,Sí,2.5943925816578997
/Restaurant_Review-g312741-d10726739-Reviews-El_Patio-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58871,-58.426888,False,El Patio,,"Lovely cafe, best cake, top atmosphere and nice people in Palermo. The interior...",Great Atmosphere Terrible Food,185,2.5,,Buenos Aires,['Argentinean'],['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,277,Bajo,Sí,Sí,No,2.5139104857180063
/Restaurant_Review-g2008841-d10161454-Reviews-La_Nueva_Chacra_de_Wilde-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.699505,-58.323643,False,La Nueva Chacra de Wilde,,No volveria!,Me decepcionó ,19,2.5,,Avellaneda,"['Steakhouse', 'Grill', 'Argentinean']",['Restaurants'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,28,Bajo,No,No,No,2.610124678600883
/Restaurant_Review-g15241745-d16724279-Reviews-Margal-Barracas_Capital_Federal_District.html,False,False,-34.630657,-58.37041,False,Margal,,They knocked out some of my relatives for just asking for the jacket!! We are all crazy,They can poison you!!! Not quality meat!,8,2.5,,Barracas,"['Bar', 'Pub']",['Restaurants'],['La Boca'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,12,Bajo,No,No,Sí,2.7033070989554764
/Restaurant_Review-g312741-d10463865-Reviews-Grill_Air_SA-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5566,-58.41293,False,Grill Air SA,,Coke Light was nice and cold! The server was prompt and kind. Nothing fancy...,Algo caro,12,2.0,,Buenos Aires,['Cafe'],['Restaurants'],['Palermo'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,18,Bajo,No,Sí,No,2.302528958024776
/Restaurant_Review-g312741-d8821934-Reviews-Bob_s_BBQ-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61569,-58.37318,False,Bob’s BBQ,,We ordered delivery from Bob's BBQ via Pedidos Ya. The ordering process was...,Horrible todo,11,2.0,,Buenos Aires,[],['Restaurants'],"['Montserrat', 'El Centro (Downtown)']",Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,16,Bajo,No,No,Sí,2.3214370179013244
/Restaurant_Review-g2617007-d12940497-Reviews-McDonald_s-San_Martin_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.57634,-58.54744,False,McDonald's,True,Bad experience in the car Mac,Paso,4,1.5,,San Martin,['Fast Food'],['Restaurants'],[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,6,Bajo,No,No,Sí,2.34922136515791
/Restaurant_Review-g312741-d12651943-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,False,False,-34.6132,-58.52396,False,Cafe Martinez,,"I didn't like it, it took a long time for what I ordered to arrive",Desayuno,10,2.0,,Buenos Aires,['Cafe'],['Coffee & Tea'],['Villa Devoto'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,15,Bajo,No,No,Sí,2.342866152428079
